trial_id,seed,tc,sigma_px,dropout_prob,camera_mode,dv_perfect_mag,dv_ekf_mag,dv_delta_mag,dv_mag_bias,dv_inflation_pct,miss_uncorrected,miss_perfect,miss_ekf,pos_err_tc,tracePpos_tc,nis_mean,nees_mean,valid_rate,dx0_norm_r,dx0_norm_v,notes,truth_mode
14,611951141,2.0,1.0,0.0,estimate_tracking,0.00024202599295962158,0.0001195260221326794,0.00014309773125949124,-0.00012249997082694217,-0.5061438621899569,540.4349530941115,0.023519961191222055,520.7068275689019,28.355367929579963,400.08858499047653,1.609715741316496,5.570307881691125,0.9900990099009901,0.0002235932358398389,0.00024392790979704777,,spice
15,1684743891,2.0,1.0,0.0,estimate_tracking,0.0004413030063709584,0.00044589191139303,3.9362235297496216e-05,4.588905022071639e-06,0.010398535599855485,926.3396516914186,0.022087321209109556,266.2883528913539,16.01851044378733,383.65948961320856,2.0545494115010183,84.32862154188354,0.9900990099009901,0.00015910450302171315,0.00019537728802421976,,spice
16,2117640668,2.0,1.0,0.0,estimate_tracking,0.0003286812506707151,0.000420346615718663,0.0001552309565440634,9.166536504794792e-05,0.278888329835953,676.2733168670591,0.007323455557962369,49.78328838896664,23.295002428191037,393.7338830478161,2.077725342475235,10.008694158281369,0.9900990099009901,0.00020430235593157318,0.00017877426189474543,,spice
17,544124226,2.0,1.0,0.0,estimate_tracking,0.00015100174580997088,0.00018035653319473436,3.58249312553376e-05,2.9354787384763473e-05,0.19440031787251777,600.6738982900081,0.03165322914051389,31.254106332478838,14.52691742413997,353.77379778951644,1.9908819459793656,5.0473867758309945,0.9900990099009901,0.0001899329173931791,0.00017140271043557736,,spice
18,351058637,2.0,1.0,0.0,estimate_tracking,0.0002948102648943977,0.0002691047125107153,0.00011498738804449293,-2.5705552383682414e-05,-0.08719354596723505,101.61608424573566,0.1768086326241056,514.4818796523623,42.95705379500368,335.5176443494314,1.980103284512631,19.296426462806586,0.9900990099009901,0.0002057609711753004,0.0001753000736618948,,spice
19,630530276,2.0,1.0,0.0,estimate_tracking,0.0003464065841389019,0.0002305620518248634,0.00012336206888082836,-0.00011584453231403851,-0.3344178131082729,320.3142158839267,0.024744091054150177,78.22288928224441,16.706648134557334,419.0806313697132,2.1565042621110284,4.120841033488269,0.9900990099009901,0.0001892982301516154,6.968584882444432e-05,,spice
20,1524651340,2.0,1.0,0.0,estimate_tracking,0.0005457288285371137,0.0006852733555312904,0.0002100929306454768,0.00013954452699417672,0.2557030519502539,831.5949109123274,0.11146319424597623,16.637996336332677,16.02963930259028,430.08095669827554,1.904250062396923,4.786591006116568,0.9900990099009901,0.00015784268457262005,0.0002457758031234072,,spice
21,1441210404,2.0,1.0,0.0,estimate_tracking,0.00013546524542592267,0.00017598523397358958,0.00029710261381385157,4.051998854766691e-05,0.29911722685967246,218.40845672399186,0.02689796347142509,593.556884634012,31.910220258052114,400.4575435433709,2.2497939232878874,24.555873161070004,0.9900990099009901,0.00012235811964487304,8.447600912453752e-05,,spice
22,1512598245,2.0,1.0,0.0,estimate_tracking,0.0003502586775941585,0.00022198977864151622,0.00014165198718242832,-0.0001282688989526423,-0.3662119089630843,379.5496437794088,0.0062767813531767165,125.6522060232715,10.508579130031936,423.946350429029,1.9326937034357752,3.738873330595382,0.9900990099009901,7.453159508403918e-05,0.00018205834689476562,,spice
23,1859884403,2.0,1.0,0.0,estimate_tracking,0.0002455891631566307,0.00032789500229253745,0.00030186594304006115,8.230583913590672e-05,0.33513628239131243,211.34028252686102,0.021008975081986965,492.9176241449823,22.26068941596519,415.73892658373154,2.307794002348191,14.446986123918677,0.9900990099009901,0.00015857490042395388,0.00012299541642730652,,spice
24,650306900,2.0,1.0,0.0,estimate_tracking,0.000441791499051617,0.0003739483046938991,0.00014945157705679323,-6.78431943577179e-05,-0.15356382932527046,350.28720355201506,0.016142639609095073,35.89908247497202,21.180485437057097,418.8641615450722,2.187830478771361,9.866768373023282,0.9900990099009901,0.00023116997804846045,0.00015992134354497983,,spice
25,233462635,2.0,1.0,0.0,estimate_tracking,0.00027761149023048434,0.00017710251525095562,0.00014059750721134815,-0.00010050897497952872,-0.36204904521812875,701.8679985983828,0.05576609100931504,19.942999688938006,18.692813955986175,370.90762702482647,2.0069360904787628,4.430584110377703,0.9900990099009901,0.00018599870481118147,0.0001282020402081655,,spice
26,1866223346,2.0,1.0,0.0,estimate_tracking,0.0007796051326209051,0.0007286910245012871,0.0001125549591347716,-5.091410811961796e-05,-0.06530755890286799,989.6770397191674,0.14061013937732178,36.960163399840816,12.88793291798222,411.68994695846084,2.090926005602915,20.025120598601717,0.9900990099009901,0.00010776176605522952,0.0002117221605731303,,spice
27,1853631324,2.0,1.0,0.0,estimate_tracking,0.00015027701965221907,0.00014470851698852603,5.277910363676938e-05,-5.568502663693043e-06,-0.0370549181543528,141.51698680577636,0.13164295664306538,324.0552288954843,27.030528997493015,417.01757246145456,1.9224011522661673,1.6731709462231013,0.9900990099009901,9.489347245655135e-05,0.00010277508827513317,,spice
